ITAG,cluster,symbol,gene_name
Solyc00g007200,31,ATMLO8,"A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO8 belongs to the clade III, with AtMLO5, AtMLO7, AtMLO9, and AtMLO10. The gene is expressed during seedling growth, in cotyledons and hypocotyl, and in fruit abscission zone, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s)."
Solyc01g007130,31,NA,NA
Solyc01g008510,31,NA,NA
Solyc01g010055,31,NA,NA
Solyc01g010130,31,NA,NA
Solyc01g010135,31,NA,NA
Solyc01g056850,31,NA,"CTP synthase, putative / UTP--ammonia ligase, putative; similar to CTP synthase, putative / UTP--ammonia ligase, putative [Arabidopsis thaliana] (TAIR:AT2G34890.1); similar to EMB2742 (EMBRYO DEFECTIVE 2742), CTP synthase [Arabidopsis thaliana] (TAIR:AT3G12670.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G20320.2); similar to putative CTP synthetase [Oryza sativa (japonica cultivar-group)] (GB:BAD61286.1); similar to CTP synthase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99559.2); similar to CTP synthase [Medicago truncatula] (GB:ABE84419.1); contains InterPro domain CTP synthase; (InterPro:IPR004468); contains InterPro domain Glutamine amidotransferase class-I; (InterPro:IPR000991); contains InterPro domain Glutamine amidotransferase, class I, active site; (InterPro:IPR012998)"
Solyc01g057440,31,NA,NA
Solyc01g058100,31,NA,NA
Solyc01g060240,31,NA,NA
Solyc01g065540,31,NA,NA
Solyc01g067295,31,NA,NA
Solyc01g079400,31,TBL6,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G12060.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABF95542.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)"
Solyc01g087030,31,NA,"zinc finger (CCCH-type/C3HC4-type RING finger) family protein; similar to Zinc finger C-x8-C-x5-C-x3-H type (and similar), putative [Medicago truncatula] (GB:ABE90894.1); contains InterPro domain Zinc finger, CCCH-type; (InterPro:IPR000571); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"
Solyc01g090780,31,NA,"transcriptional regulator-related; similar to transcriptional regulator, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:AAP54975.2); similar to CCR4-Not complex component, Not1 [Medicago truncatula] (GB:ABE86980.1); similar to putative transcription regulatory protein [Oryza sativa (japonica cultivar-group)] (GB:AAK55455.1); contains InterPro domain CCR4-Not complex component, Not1; (InterPro:IPR007196)"
Solyc01g090900,31,NA,"DNA binding; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G48460.1); similar to Os04g0534500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053417.1); similar to hypothetical protein MtrDRAFT_AC124952g33v1 [Medicago truncatula] (GB:ABE93586.1); similar to OSJNBb0020O11.15 [Oryza sativa (japonica cultivar-group)] (GB:CAE04786.3); contains InterPro domain DNA breaking-rejoining enzyme, catalytic core; (InterPro:IPR011010)"
Solyc01g091700,31,AtPP2-A13,ATPP2-A13; similar to ATPP2-A12 (Phloem protein 2-A12) [Arabidopsis thaliana] (TAIR:AT1G12710.1); similar to Cyclin-like F-box; Galactose-binding like [Medicago truncatula] (GB:ABE86301.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810)
Solyc01g096090,31,NA,similar to fiber protein Fb11 [Gossypium barbadense] (GB:AAN77150.1)
Solyc01g096220,31,ATRAB-A3,"AtRABA3 (Arabidopsis Rab GTPase homolog A3); GTP binding; similar to SMG1 (SMALL MOLECULAR WEIGHT G-PROTEIN 1), GTP binding [Arabidopsis thaliana] (TAIR:AT5G47960.1); similar to RAB11B [Lotus japonicus] (GB:CAA98178.1); contains InterPro domain Small GTP-binding protein domain; (InterPro:IPR005225); contains InterPro domain Ras small GTPase, Rab type; (InterPro:IPR003579); contains InterPro domain Ras GTPase; (InterPro:IPR001806); contains InterPro domain Ras; (InterPro:IPR013753)"
Solyc01g096450,31,NA,"aspartyl protease family protein; similar to pepsin A [Arabidopsis thaliana] (TAIR:AT5G07030.1); similar to Peptidase A1, pepsin [Medicago truncatula] (GB:ABE83791.1); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)"
Solyc01g096620,31,NA,NA
Solyc01g096630,31,NA,NA
Solyc01g096650,31,NA,"zinc finger (C3HC4-type RING finger) family protein; Identical to Putative RING-H2 finger protein ATL5E (ATL5E) [Arabidopsis Thaliana] (GB:Q9FL42); similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT2G46160.1); similar to Kelch motif family protein [Oryza sativa (japonica cultivar-group)] (GB:ABA95749.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"
Solyc01g096690,31,NA,NA
Solyc01g097170,31,NA,NA
Solyc01g102340,31,NA,NA
Solyc01g105190,31,NA,NA
Solyc01g105220,31,AOX2,"encodes an isoform of alternative oxidase, which is expressed in rosettes, stems, and roots. Transcript accumulates in dry seeds and decreased upon germination and is not affected by actinomycin A. Protein is localized to mitochondria."
Solyc01g107890,31,NA,NA
Solyc02g014030,31,NA,NA
Solyc02g014430,31,ATENT3,Encodes an equilibrative nucleoside transporter AtENT3.  Mutations of this locus allow mutants to grow on uridine analogue fluorouridine.
Solyc02g021340,31,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G20740.1); similar to H0409D10.8 [Oryza sativa (indica cultivar-group)] (GB:CAH66750.1); similar to Os09g0323500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062871.1); contains InterPro domain Protein of unknown function DUF833; (InterPro:IPR008551)
Solyc02g021600,31,NA,"kelch repeat-containing F-box family protein; similar to kelch repeat-containing F-box family protein [Arabidopsis thaliana] (TAIR:AT2G24540.1); similar to Os07g0153400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058912.1); similar to TO42-3rc [Taraxacum officinale] (GB:ABA26994.1); similar to Os06g0655500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058250.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)"
Solyc02g065780,31,NA,NA
Solyc02g076780,31,NA,NA
Solyc02g077050,31,SAG12,"Senescence-associated gene 12 (SAG12) encoding a cysteine protease influenced by cytokinin, auxin, and sugars.Localized to special vacuole found during senescence called senescence associated vacuoles which are different from central vacuole in the tonoplast composition and pH."
Solyc02g077940,31,NA,NA
Solyc02g082930,31,ATHCHIB,encodes a basic chitinase involved in ethylene/jasmonic acid mediated signalling pathway during systemic acquired resistance based on expression analyses.
Solyc02g084190,31,NA,NA
Solyc02g086460,31,NA,NA
Solyc02g091910,31,NA,NA
Solyc02g091920,31,XTH7,"xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative; Identical to Probable xyloglucan endotransglucosylase/hydrolase protein 7 precursor (EC 2.4.1.207) (At-XTH7) (XTH-7) (XTH7) [Arabidopsis Thaliana] (GB:Q8LER3;GB:Q9T067); similar to xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative [Arabidopsis thaliana] (TAIR:AT5G65730.1); similar to endo-xyloglucan transferase [Gossypium hirsutum] (GB:BAA21107.1); contains InterPro domain Beta-glucanase; (InterPro:IPR008264); contains InterPro domain Glycoside hydrolase, family 16, active site; (InterPro:IPR008263); contains InterPro domain Concanavalin A-like lectin/glucanase, subgroup; (InterPro:IPR013320); contains InterPro domain Concanavalin A-like lectin/glucanase; (InterPro:IPR008985); contains InterPro domain Glycoside hydrolase, family 16; (InterPro:IPR000757); contains InterPro domain Xyloglucan endo-transglycosylase, C-terminal; (InterPro:IPR010713)"
Solyc02g093070,31,NA,"2-oxoacid-dependent oxidase, putative; similar to DIN11 (DARK INDUCIBLE 11), oxidoreductase [Arabidopsis thaliana] (TAIR:AT3G49620.1); similar to 2-oxoacid-dependent oxidase, putative [Arabidopsis thaliana] (TAIR:AT3G49630.1); similar to putative flavonol synthase-like protein [Euphorbia esula] (GB:AAF34802.1); contains InterPro domain 2OG-Fe(II) oxygenase; (InterPro:IPR005123)"
Solyc03g006490,31,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G15450.1); similar to unknown [Glycine max] (GB:AAG00940.1); contains domain no description (G3D.3.60.20.10); contains domain N-terminal nucleophile aminohydrolases (Ntn hydrolases) (SSF56235)
Solyc03g031750,31,VPS28-1,"vacuolar protein sorting-associated protein 28 family protein / VPS28 family protein; Identical to Vacuolar protein sorting-associated protein 28 homolog 1 [Arabidopsis Thaliana] (GB:Q9S9T7); similar to vacuolar protein sorting-associated protein 28 family protein / VPS28 family protein [Arabidopsis thaliana] (TAIR:AT4G21560.3); similar to hypothetical protein DDBDRAFT_0186436 [Dictyostelium discoideum AX4] (GB:XP_638318.1); similar to Os01g0781000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044441.1); contains InterPro domain Vacuolar protein sorting-associated, VPS28; (InterPro:IPR007143)"
Solyc03g031755,31,NA,NA
Solyc03g034380,31,NA,NA
Solyc03g034390,31,NA,NA
Solyc03g044097,31,NA,NA
Solyc03g044510,31,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G34420.1); similar to At2g15730 [Medicago truncatula] (GB:ABE83382.1); contains domain P-loop containing nucleoside triphosphate hydrolases (SSF52540)
Solyc03g063140,31,AS2,"required for formation of a symmetric flat leaf lamina, encodes a member of a family of proteins characterized by cysteine repeats and a leucine zipper; involved in KNOX gene regulation.   Acts together with ASL1 in proximal-distal symmetry determination."
Solyc03g082430,31,NA,NA
Solyc03g083010,31,NA,"hydrolase, alpha/beta fold family protein; similar to epoxide hydrolase, putative [Arabidopsis thaliana] (TAIR:AT4G02340.1); similar to Os05g0542200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056192.1); similar to putative hydrolase [Solanum commersonii] (GB:CAJ19277.1); similar to Os02g0299300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046616.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)"
Solyc03g096450,31,NA,NA
Solyc03g097080,31,NA,NA
Solyc03g098660,31,NA,NA
Solyc03g114560,31,NA,NA
Solyc03g123420,31,NA,NA
Solyc03g123460,31,NA,NA
Solyc03g123480,31,NA,NA
Solyc03g123510,31,NA,NA
Solyc03g123560,31,NA,NA
Solyc04g005500,31,NA,NA
Solyc04g007075,31,NA,NA
Solyc04g007090,31,NA,NA
Solyc04g007825,31,NA,NA
Solyc04g009145,31,NA,NA
Solyc04g010250,31,NA,"esterase/lipase/thioesterase family protein; similar to hydrolase, alpha/beta fold family protein [Arabidopsis thaliana] (TAIR:AT2G39410.2); similar to Os12g0262700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066522.1); similar to Os05g0363100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055317.1); similar to Alpha/beta hydrolase [Medicago truncatula] (GB:ABE84979.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)"
Solyc04g014875,31,NA,NA
Solyc04g016590,31,NA,NA
Solyc04g026230,31,NA,NA
Solyc04g049190,31,NA,NA
Solyc04g050225,31,NA,NA
Solyc04g054430,31,NA,NA
Solyc04g054690,31,NA,"L-ascorbate oxidase, putative; similar to L-ascorbate oxidase, putative [Arabidopsis thaliana] (TAIR:AT5G21100.1); similar to putative syringolide-induced protein B13-1-1 [Oryza sativa (japonica cultivar-group)] (GB:BAD33459.1); similar to ascorbate oxidase [Lycopersicon esculentum] (GB:AAY47050.1); similar to syringolide-induced protein B13-1-1 [Glycine max] (GB:BAB86897.1); contains InterPro domain Multicopper oxidase, copper-binding site; (InterPro:IPR002355); contains InterPro domain Cupredoxin; (InterPro:IPR008972); contains InterPro domain Multicopper oxidase, type 3; (InterPro:IPR011707); contains InterPro domain Multicopper oxidase, type 2; (InterPro:IPR011706); contains InterPro domain Multicopper oxidase, type 1; (InterPro:IPR001117)"
Solyc04g054990,31,NA,NA
Solyc04g071610,31,NA,NA
Solyc04g072780,31,NA,senescence-associated protein-related; similar to senescence-associated protein-related [Arabidopsis thaliana] (TAIR:AT1G78020.1); similar to 80C09_23 [Brassica rapa subsp. pekinensis] (GB:AAZ41834.1); contains InterPro domain Protein of unknown function DUF581; (InterPro:IPR007650)
Solyc04g072785,31,NA,NA
Solyc04g074900,31,NA,40S ribosomal protein S21 (RPS21C); Identical to 40S ribosomal protein S21-2 (RPS21C) [Arabidopsis Thaliana] (GB:Q3E902); similar to 40S ribosomal protein S21 (RPS21B) [Arabidopsis thaliana] (TAIR:AT3G53890.2); similar to Ribosomal protein S21e [Medicago truncatula] (GB:ABD28456.1); contains InterPro domain Ribosomal protein S21e; (InterPro:IPR001931)
Solyc04g074905,31,NA,NA
Solyc04g075010,31,NA,NA
Solyc04g076150,31,NA,NA
Solyc04g076820,31,NA,NA
Solyc04g078910,31,NA,NA
Solyc04g080490,31,NA,NA
Solyc04g081020,31,NA,NA
Solyc04g081165,31,NA,NA
Solyc04g081300,31,AtGH9B5,"glycosyl hydrolase family 9 protein; Identical to Endoglucanase 2 precursor (EC 3.2.1.4) (Endo-1,4-beta glucanase 2) [Arabidopsis Thaliana] (GB:Q9FXI9;GB:Q9LNS3); similar to glycosyl hydrolase family 9 protein [Arabidopsis thaliana] (TAIR:AT1G75680.1); similar to Os06g0715300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058583.1); similar to Glycoside transferase, six-hairpin, subgroup [Medicago truncatula] (GB:ABE81087.1); similar to Os09g0533900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063771.1); contains InterPro domain Six-hairpin glycosidase; (InterPro:IPR008928); contains InterPro domain Glycoside transferase, six-hairpin, subgroup; (InterPro:IPR012343); contains InterPro domain Glycoside hydrolase, family 9; (InterPro:IPR001701)"
Solyc05g010060,31,PHO1;H1,"EXS family protein / ERD1/XPR1/SYG1 family protein; similar to PHO1 (PHOSPHATE 1) [Arabidopsis thaliana] (TAIR:AT3G23430.1); similar to putative PHO1-like protein [Oryza sativa (japonica cultivar-group)] (GB:BAD44936.1); similar to Os06g0493600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057682.1); contains InterPro domain SPX, N-terminal; (InterPro:IPR004331); contains InterPro domain EXS, C-terminal; (InterPro:IPR004342)"
Solyc05g014275,31,NA,NA
Solyc05g016380,31,NA,NA
Solyc05g018125,31,NA,NA
Solyc05g041770,31,NA,"GTP binding / GTPase; similar to guanylate-binding family protein [Arabidopsis thaliana] (TAIR:AT1G03830.1); similar to Guanylate-binding protein, N-terminal domain containing protein [Tetrahymena thermophila SB210] (GB:XP_001018996.1); similar to Os02g0307000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046641.1); contains InterPro domain Guanylate-binding protein; (InterPro:IPR003191)"
Solyc05g051250,31,ATGLN1;1,"encodes a cytosolic glutamine synthetase, the enzyme has high affinity with substrate ammonium"
Solyc05g051460,31,NA,NA
Solyc05g055790,31,NA,"protein phosphatase 2C family protein / PP2C family protein; similar to protein phosphatase 2C, putative / PP2C, putative [Arabidopsis thaliana] (TAIR:AT5G36250.1); similar to protein phosphatase 2c [Medicago sativa] (GB:AAV73837.1); contains InterPro domain Protein phosphatase 2C-like; (InterPro:IPR001932)"
Solyc06g008740,31,NA,"zinc finger (CCCH-type) family protein; Identical to Zinc finger CCCH domain-containing protein ZFN-like 1 [Arabidopsis Thaliana] (GB:Q84W91;GB:O82252); similar to nucleic acid binding [Arabidopsis thaliana] (TAIR:AT5G18550.1); similar to Os01g0257400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042632.1); similar to Zinc finger CCCH domain-containing protein ZFN-like 3 (GB:Q5NAV3); contains InterPro domain U2 auxiliary factor small subunit; (InterPro:IPR009145); contains InterPro domain Zinc finger, CCCH-type; (InterPro:IPR000571)"
Solyc06g009380,31,NA,NA
Solyc06g010000,31,ATSIZ1,"Encodes  a plant small ubiquitin-like modifier (SUMO) E3 ligase that is a focal controller of Pi starvation-dependent responses. Also required for SA and PAD4-mediated R gene signalling, which in turn confers innate immunity in Arabidopsis."
Solyc06g036640,31,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G28960.1); similar to Os02g0809500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048463.1)
Solyc06g050700,31,NA,NA
Solyc06g050715,31,NA,NA
Solyc06g051750,31,CBB3,"Encodes a member of the CP90A family, a cytochrome P450 monooxygenase which converts 6-deoxocathasterone to 6-deoxoteasterone in the late C6 oxidation pathway and cathasterone to teasterone in the early C6 oxidation pathway of brassinolide biosynthesis.  Expressed in cotyledons and leaves. Mutants display de-etiolation and derepression of light-induced genes in the dark, dwarfism, male sterility and activation of stress-regulated genes in the light. The expression of the gene using a CPD promoter:LUC fusion construct was shown to be under circadian and light control. Additionally, the circadian regulation was shown to be independent of BR levels as it remains unchanged in <i>bri1</i> mutant lines."
Solyc06g060760,31,ATTIP2;3,"Tonoplast intrinsic protein, transports ammonium (NH3) and methylammonium across the tonoplast membrane, gene expression shows diurnal regulation and is upregulated by ammonium (NH3)."
Solyc06g060820,31,NA,NA
Solyc06g060830,31,ATHB-2,"ATHB-2 (Homeobox-leucine zipper protein HAT4); DNA binding / transcription factor; Identical to Homeobox-leucine zipper protein HAT4 (Homeodomain-leucine zipper protein HAT4) (HD-ZIP protein 4) (Homeodomain transcription factor ATHB-2) (HD-ZIP protein ATHB-2) (HAT4) [Arabidopsis Thaliana] (GB:Q05466); similar to HAT2, transcription factor [Arabidopsis thaliana] (TAIR:AT5G47370.1); similar to hypothetical protein [Capsella rubella] (GB:CAB96199.1); contains InterPro domain Homeodomain-related; (InterPro:IPR012287); contains InterPro domain Homeobox; (InterPro:IPR001356); contains InterPro domain Leucine zipper, homeobox-associated; (InterPro:IPR003106); contains InterPro domain Homeodomain-like; (InterPro:IPR009057); contains InterPro domain Helix-turn-helix motif, lambda-like repressor; (InterPro:IPR000047); contains InterPro domain HD-ZIP protein, N-terminal; (InterPro:IPR006712)"
